FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
21042021     0  20.0   78  1019.0   70   35     AEROPARQUE AERO                                     
21042021     1  19.7   82  1018.6   70   37     AEROPARQUE AERO                                     
21042021     2  19.3   82  1018.7   50   33     AEROPARQUE AERO                                     
21042021     3  19.5   82  1018.4   50   30     AEROPARQUE AERO                                     
21042021     4  19.3   82  1018.2   50   31     AEROPARQUE AERO                                     
21042021     5  19.2   84  1018.3   50   28     AEROPARQUE AERO                                     
21042021     6  18.9   87  1018.8   50   28     AEROPARQUE AERO                                     
21042021     7  18.8   90  1019.1   50   28     AEROPARQUE AERO                                     
21042021     8  19.1   83  1019.6   50   24     AEROPARQUE AERO                                     
21042021     9  19.5   80  1019.9   70   24     AEROPARQUE AERO                                     
21042021    10  20.3   77  1020.1   50   17     AEROPARQUE AERO                                     
21042021    11  21.2   75  1019.3   50   19     AEROPARQUE AERO                                     
21042021    12  22.5   71  1018.1   70   17     AEROPARQUE AERO                                     
21042021    13  23.0   71  1017.1   50   13     AEROPARQUE AERO                                     
21042021    14  23.0   73  1016.7   70   13     AEROPARQUE AERO                                     
21042021    15  23.7   71  1016.0   70   11     AEROPARQUE AERO                                     
21042021    16  23.5   74  1015.3   70   15     AEROPARQUE AERO                                     
21042021    17  23.5   71  1015.0   50   13     AEROPARQUE AERO                                     
21042021    18  22.8   75  1015.1   70   15     AEROPARQUE AERO                                     
21042021    19  22.6   74  1016.6   20    9     AEROPARQUE AERO                                     
21042021    20  22.0   77  1017.3   50    9     AEROPARQUE AERO                                     
21042021    21  21.7   79  1017.1   70   11     AEROPARQUE AERO                                     
21042021    22  20.5   87  1017.0   90   17     AEROPARQUE AERO                                     
21042021    23  21.0   84  1016.7   70   26     AEROPARQUE AERO                                     
21042021     0  15.2   94  1018.4   50   24     AZUL AERO                                           
21042021     1  17.1   86  1018.3   50   17     AZUL AERO                                           
21042021     2  17.2   92  1018.4   50   24     AZUL AERO                                           
21042021     3  16.4   98  1018.0   50   19     AZUL AERO                                           
21042021     4  16.3   95  1018.1   50   19     AZUL AERO                                           
21042021     5  15.7   94  1018.1   50   24     AZUL AERO                                           
21042021     6  15.8   94  1018.2   50   24     AZUL AERO                                           
21042021     7  16.0   94  1018.6   50   19     AZUL AERO                                           
21042021     8  16.2   93  1018.7   20   22     AZUL AERO                                           
21042021     9  16.6   92  1019.1   50   24     AZUL AERO                                           
21042021    10  17.4   88  1019.0   20   26     AZUL AERO                                           
21042021    11  19.2   78  1018.1   50   24     AZUL AERO                                           
21042021    12  21.0   67  1016.7   50   35     AZUL AERO                                           
21042021    13  22.2   60  1015.9   20   33     AZUL AERO                                           
21042021    14  22.2   59  1015.8   50   37     AZUL AERO                                           
21042021    15  23.0   57  1015.0   50   28     AZUL AERO                                           
21042021    16  23.0   57  1014.9  360   22     AZUL AERO                                           
21042021    17  22.4   62  1014.3   50   24     AZUL AERO                                           
21042021    18  21.2   69  1014.6   50   19     AZUL AERO                                           
21042021    19  19.2   79  1014.9   50   17     AZUL AERO                                           
21042021    20  19.0   80  1015.3   20   19     AZUL AERO                                           
21042021    21  19.7   76  1016.0  360   20     AZUL AERO                                           
21042021    22  19.4   79  1015.2  360   22     AZUL AERO                                           
21042021    23  18.2   84  1015.1   50   20     AZUL AERO                                           
21042021     0  18.4   77  1015.4   50   35     BAHIA BLANCA AERO                                   
21042021     1  18.1   81  1015.3   20   46     BAHIA BLANCA AERO                                   
21042021     2  17.8   83  1015.9   50   35     BAHIA BLANCA AERO                                   
21042021     3  17.9   84  1015.8   50   17     BAHIA BLANCA AERO                                   
21042021     4  17.3   86  1015.4   50   30     BAHIA BLANCA AERO                                   
21042021     5  17.2   86  1014.8   50   31     BAHIA BLANCA AERO                                   
21042021     6  17.3   84  1014.3   70   39     BAHIA BLANCA AERO                                   
21042021     7  17.2   86  1014.1   50   39     BAHIA BLANCA AERO                                   
21042021     8  17.2   82  1014.6   50   35     BAHIA BLANCA AERO                                   
21042021     9  18.6   79  1014.9   50   37     BAHIA BLANCA AERO                                   
21042021    10  20.6   68  1014.8   50   39     BAHIA BLANCA AERO                                   
21042021    11  23.2   60  1015.0   20   30     BAHIA BLANCA AERO                                   
21042021    12  23.8   58  1014.6   20   26     BAHIA BLANCA AERO                                   
21042021    13  24.2   54  1014.0   20   33     BAHIA BLANCA AERO                                   
21042021    14  23.6   56  1014.1   50   28     BAHIA BLANCA AERO                                   
21042021    15  24.0   53  1012.7   50   30     BAHIA BLANCA AERO                                   
21042021    16  24.0   55  1012.2   50   35     BAHIA BLANCA AERO                                   
21042021    17  23.0   60  1011.5   50   30     BAHIA BLANCA AERO                                   
21042021    18  22.2   65  1010.9   50   30     BAHIA BLANCA AERO                                   
21042021    19  21.6   71  1010.9   50   28     BAHIA BLANCA AERO                                   
21042021    20  19.0   88  1011.0   50   31     BAHIA BLANCA AERO                                   
21042021    21  18.2   90  1011.2   20   26     BAHIA BLANCA AERO                                   
21042021    22  17.8   90  1011.2   20   24     BAHIA BLANCA AERO                                   
21042021    23  18.0   92  1011.5   20   26     BAHIA BLANCA AERO                                   
21042021     0  11.1   76  1462.0  320   19     BARILOCHE AERO                                      
21042021     1  10.4   81  1464.0  320   19     BARILOCHE AERO                                      
21042021     2  10.2   83  1467.0  290   15     BARILOCHE AERO                                      
21042021     3   9.6   83  1470.0  270   19     BARILOCHE AERO                                      
21042021     4   9.3   86  1468.0  290   19     BARILOCHE AERO                                      
21042021     5   9.2   79  1473.0  290   19     BARILOCHE AERO                                      
21042021     6   8.2   84  1471.0  290   26     BARILOCHE AERO                                      
21042021     7   8.2   80  1466.0  320   28     BARILOCHE AERO                                      
21042021     8   8.4   79  1472.0  290   22     BARILOCHE AERO                                      
21042021     9   8.8   77  1473.0  290   19     BARILOCHE AERO                                      
21042021    10   9.2   72  1479.0  290   22     BARILOCHE AERO                                      
21042021    11   9.3   73  1479.0  290   15     BARILOCHE AERO                                      
21042021    12  10.3   69  1478.0  290   24     BARILOCHE AERO                                      
21042021    13  11.0   60  1476.0  320   28     BARILOCHE AERO                                      
21042021    14  12.2   55  1474.0  290   28     BARILOCHE AERO                                      
21042021    15  12.2   53  1473.0  320   35     BARILOCHE AERO                                      
21042021    16  12.0   48  1468.0  320   33     BARILOCHE AERO                                      
21042021    17  11.8   46  1471.0  290   31     BARILOCHE AERO                                      
21042021    18  10.7   50  1467.0  320   31     BARILOCHE AERO                                      
21042021    19   9.5   52  1468.0  320   28     BARILOCHE AERO                                      
21042021    20   8.7   59  1470.0  290   20     BARILOCHE AERO                                      
21042021    21   7.8   64  1467.0  290   19     BARILOCHE AERO                                      
