FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
13052021     0  11.9   60  1020.2  320   15     AEROPARQUE AERO                                     
13052021     1  11.9   60  1020.0  320   15     AEROPARQUE AERO                                     
13052021     2  11.6   59  1020.2  320    9     AEROPARQUE AERO                                     
13052021     3  12.5   53  1020.4  290   15     AEROPARQUE AERO                                     
13052021     4  11.5   65  1020.3  290   13     AEROPARQUE AERO                                     
13052021     5  10.6   62  1020.6  290   11     AEROPARQUE AERO                                     
13052021     6  10.2   65  1020.8  290    7     AEROPARQUE AERO                                     
13052021     7  10.4   64  1021.2  290    7     AEROPARQUE AERO                                     
13052021     8   8.8   72  1021.7  320    7     AEROPARQUE AERO                                     
13052021     9  10.4   71  1022.3  340    7     AEROPARQUE AERO                                     
13052021    10  11.9   72  1022.7  340   11     AEROPARQUE AERO                                     
13052021    11  13.2   72  1022.9  340   11     AEROPARQUE AERO                                     
13052021    12  14.5   70  1022.6  360   11     AEROPARQUE AERO                                     
13052021    13  16.0   69  1022.0  340   11     AEROPARQUE AERO                                     
13052021    14  18.4   52  1021.6  340   15     AEROPARQUE AERO                                     
13052021    15  18.1   56  1021.0  360   13     AEROPARQUE AERO                                     
13052021    16  17.8   56  1020.8  340    9     AEROPARQUE AERO                                     
13052021    17  16.8   67  1021.0   20    7     AEROPARQUE AERO                                     
13052021    18  16.1   75  1021.2  140   17     AEROPARQUE AERO                                     
13052021    19  14.9   79  1021.6  360    2     AEROPARQUE AERO                                     
13052021    20  14.5   82  1021.8  180    2     AEROPARQUE AERO                                     
13052021    21  14.1   81  1022.3    0    0     AEROPARQUE AERO                                     
13052021    22  13.7   73  1022.4    0    0     AEROPARQUE AERO                                     
13052021    23  12.2   79  1022.3  320    4     AEROPARQUE AERO                                     
13052021     0   9.3   66  1017.3  270   15     AZUL AERO                                           
13052021     1   8.2   71  1017.8  270   13     AZUL AERO                                           
13052021     2   7.6   71  1017.9  290    9     AZUL AERO                                           
13052021     3   7.3   68  1018.0  290    9     AZUL AERO                                           
13052021     4   7.0   80  1018.0  270   13     AZUL AERO                                           
13052021     5   7.0   66  1018.1  270   11     AZUL AERO                                           
13052021     6   6.4   90  1018.8  270    4     AZUL AERO                                           
13052021     7   5.6   77  1019.2  320    4     AZUL AERO                                           
13052021     8   3.8   85  1019.9  270    2     AZUL AERO                                           
13052021     9   6.2   85  1020.3    0    0     AZUL AERO                                           
13052021    10  11.0   64  1020.5  270    9     AZUL AERO                                           
13052021    11  13.8   57  1020.7  270   15     AZUL AERO                                           
13052021    12  15.8   54  1020.7  270   13     AZUL AERO                                           
13052021    13  17.3   52  1020.0  270    7     AZUL AERO                                           
13052021    14  18.8   51  1019.5  320   11     AZUL AERO                                           
13052021    15  19.4   49  1019.4  290   11     AZUL AERO                                           
13052021    16  19.3   50  1019.3  320   13     AZUL AERO                                           
13052021    17  18.4   53  1019.5  320    9     AZUL AERO                                           
13052021    18  16.4   64  1019.8  320    6     AZUL AERO                                           
13052021    19  15.8   64  1020.2  320    6     AZUL AERO                                           
13052021    20  13.0   75  1020.7  320    7     AZUL AERO                                           
13052021    21   9.8   87  1020.9    0    0     AZUL AERO                                           
13052021    22   9.8   85  1020.8  320    4     AZUL AERO                                           
13052021    23   9.6   87  1020.6    0    0     AZUL AERO                                           
13052021     0   9.0   80  1016.1  340   17     BAHIA BLANCA AERO                                   
13052021     1   8.6   83  1016.5  340   15     BAHIA BLANCA AERO                                   
13052021     2   8.5   80  1016.9  320   13     BAHIA BLANCA AERO                                   
13052021     3   6.8   81  1017.2  340   13     BAHIA BLANCA AERO                                   
13052021     4   6.5   87  1017.3  340   11     BAHIA BLANCA AERO                                   
13052021     5   6.2   85  1017.3  340   11     BAHIA BLANCA AERO                                   
13052021     6   6.1   88  1017.5  340   11     BAHIA BLANCA AERO                                   
13052021     7   3.5   88  1018.0  360    9     BAHIA BLANCA AERO                                   
13052021     8   3.6   88  1018.6  360   13     BAHIA BLANCA AERO                                   
13052021     9   5.6   88  1019.1   90    4     BAHIA BLANCA AERO                                   
13052021    10  10.0   85  1019.3  360    7     BAHIA BLANCA AERO                                   
13052021    11  14.4   68  1019.7  340   13     BAHIA BLANCA AERO                                   
13052021    12  17.2   59  1019.5  340    7     BAHIA BLANCA AERO                                   
13052021    13  20.8   43  1018.8   20    6     BAHIA BLANCA AERO                                   
13052021    14  22.1   40  1018.2  200    6     BAHIA BLANCA AERO                                   
13052021    15  20.7   52  1018.3  200   15     BAHIA BLANCA AERO                                   
13052021    16  20.9   50  1018.1  180   11     BAHIA BLANCA AERO                                   
13052021    17  20.4   52  1018.0  140   13     BAHIA BLANCA AERO                                   
13052021    18  16.7   64  1018.4  140    9     BAHIA BLANCA AERO                                   
13052021    19  13.6   65  1018.8  110    9     BAHIA BLANCA AERO                                   
13052021    20  10.4   78  1019.0   50   11     BAHIA BLANCA AERO                                   
13052021    21  10.2   82  1019.3   50   11     BAHIA BLANCA AERO                                   
13052021    22  10.9   85  1019.7  340    6     BAHIA BLANCA AERO                                   
13052021    23  11.4   78  1019.8  360    9     BAHIA BLANCA AERO                                   
13052021     0   4.5   86  1486.0  180    6     BARILOCHE AERO                                      
13052021     1   3.5   91  1484.0  180    7     BARILOCHE AERO                                      
13052021     2   4.6   85  1484.0  180    9     BARILOCHE AERO                                      
13052021     3   3.2   91  1481.0  160    7     BARILOCHE AERO                                      
13052021     4   3.6   89  1480.0  180    7     BARILOCHE AERO                                      
13052021     5   3.3   88  1481.0  180   11     BARILOCHE AERO                                      
13052021     6   2.2   90  1479.0  160    7     BARILOCHE AERO                                      
13052021     7   2.2   92  1478.0  180    7     BARILOCHE AERO                                      
13052021     8   2.6   90  1476.0  180    7     BARILOCHE AERO                                      
13052021     9   1.9   92  1474.0  180    6     BARILOCHE AERO                                      
13052021    10   2.7   92  1479.0  160    6     BARILOCHE AERO                                      
13052021    11   4.9   90  1484.0   90    4     BARILOCHE AERO                                      
13052021    12   7.3   89  1486.0    0    0     BARILOCHE AERO                                      
13052021    13   9.8   75  1486.0  320    4     BARILOCHE AERO                                      
13052021    14  12.9   62  1485.0  320    9     BARILOCHE AERO                                      
13052021    15  14.4   56  1480.0  290   11     BARILOCHE AERO                                      
13052021    16  15.4   51  1479.0  320   20     BARILOCHE AERO                                      
13052021    17  16.8   46  1480.0  290   26     BARILOCHE AERO                                      
13052021    18  15.5   51  1478.0  290   26     BARILOCHE AERO                                      
13052021    19  13.3   59  1482.0  230    9     BARILOCHE AERO                                      
13052021    20  11.4   67  1485.0  270   11     BARILOCHE AERO                                      
13052021    21   9.1   71  1485.0  160    6     BARILOCHE AERO                                      
13052021    22   6.5   82  1486.0  140    7     BARILOCHE AERO                                      
13052021    23   7.3   76  1490.0  180    7     BARILOCHE AERO                                      
13052021     0 -14.3   75   989.1  140   33     BASE BELGRANO II                                    
13052021     3 -13.3   61   987.2  140   30     BASE BELGRANO II                                    
13052021     6 -10.5   74   984.1   70   35     BASE BELGRANO II                                    
13052021     9  -9.0   92   981.4   90   52     BASE BELGRANO II                                    
13052021    12 -10.2   84   980.9  110   15     BASE BELGRANO II                                    
13052021    15 -12.0   75   978.5  200   80     BASE BELGRANO II                                    
13052021    18 -11.8   89   981.5  360   50     BASE BELGRANO II                                    
13052021    21 -11.7   89   982.0  230   19     BASE BELGRANO II                                    
13052021     0   2.7   88   989.5  340   65     BASE CARLINI (EX JUBANY)                            
13052021     3   2.5   95   989.6  320   69     BASE CARLINI (EX JUBANY)                            
13052021     6   2.9   84   990.2  320   63     BASE CARLINI (EX JUBANY)                            
13052021     9   2.9   88   991.4  340   59     BASE CARLINI (EX JUBANY)                            
13052021    12   1.1   99   993.9  320   35     BASE CARLINI (EX JUBANY)                            
13052021    15   1.0   94   997.0  290   35     BASE CARLINI (EX JUBANY)                            
13052021    18    .5   81   999.6  320   26     BASE CARLINI (EX JUBANY)                            
13052021    21   1.1   78  1001.8  320   35     BASE CARLINI (EX JUBANY)                            
13052021     0   1.1   92   986.9   20   26     BASE ESPERANZA                                      
13052021     3   2.3   86   985.5  270   65     BASE ESPERANZA                                      
13052021     6   1.8   93   986.5  270   63     BASE ESPERANZA                                      
13052021     9   2.0   86   988.5  270   52     BASE ESPERANZA                                      
13052021    12   1.7   91   990.1  290   44     BASE ESPERANZA                                      
13052021    15    .6   91   991.1  270   56     BASE ESPERANZA                                      
13052021    18    .9   70   993.3  250   37     BASE ESPERANZA                                      
13052021    21    .2   79   997.6  290   24     BASE ESPERANZA                                      
13052021     0   1.8   79   982.3  320   54     BASE MARAMBIO                                       
13052021     1   2.6   77   982.1  320   59     BASE MARAMBIO                                       
13052021     2   1.0   85   982.7  320   48     BASE MARAMBIO                                       
13052021     3   -.3   92   982.6  320   52     BASE MARAMBIO                                       
13052021     4   -.7   94   982.6  320   50     BASE MARAMBIO                                       
13052021     5   -.3   92   983.1  320   52     BASE MARAMBIO                                       
13052021     6   -.4   96   984.6  320   33     BASE MARAMBIO                                       
13052021     7   -.5   94   984.1  320   52     BASE MARAMBIO                                       
13052021     8   1.6   80   985.0  320   37     BASE MARAMBIO                                       
13052021     9   1.8   77   984.1  320   67     BASE MARAMBIO                                       
13052021    10    .6   86   985.0  320   56     BASE MARAMBIO                                       
13052021    11   -.2   92   985.6  320   48     BASE MARAMBIO                                       
13052021    12  -1.0   95   985.5  320   52     BASE MARAMBIO                                       
13052021    13   -.8   99   986.2  320   54     BASE MARAMBIO                                       
13052021    14   -.6   99   987.2  320   48     BASE MARAMBIO                                       
13052021    15  -1.0   83   987.8  320   43     BASE MARAMBIO                                       
13052021    16  -1.5   79   988.4  320   39     BASE MARAMBIO                                       
13052021    17  -1.4   73   989.1  320   43     BASE MARAMBIO                                       
13052021    18  -1.5   72   990.0  320   30     BASE MARAMBIO                                       
13052021    19  -1.8   74   991.0  320   33     BASE MARAMBIO                                       
13052021    20  -1.4   77   991.0  320   46     BASE MARAMBIO                                       
13052021    21   -.8   76   991.4  320   54     BASE MARAMBIO                                       
13052021    22  -1.0   82   991.6  320   50     BASE MARAMBIO                                       
13052021    23   -.3   77   990.9  320   63     BASE MARAMBIO                                       
13052021     6   1.2   98  1004.2  360   22     BASE ORCADAS                                        
13052021     9    .9  100  1004.2  360   19     BASE ORCADAS                                        
13052021    12    .5  100  1004.0  360   24     BASE ORCADAS                                        
13052021    15    .9   97  1004.0  360   28     BASE ORCADAS                                        
13052021    18    .8   98  1004.7  320   26     BASE ORCADAS                                        
13052021    21   1.0   98  1005.7  360   26     BASE ORCADAS                                        
13052021     0   -.2   88   973.0  140    7     BASE SAN MARTIN                                     
13052021     3  -1.9   80   974.0  140   11     BASE SAN MARTIN                                     
13052021     6  -1.6   82   974.5  180   15     BASE SAN MARTIN                                     
13052021     9  -1.5   76   974.7  140    9     BASE SAN MARTIN                                     
13052021    12  -1.4   83   975.0    0    0     BASE SAN MARTIN                                     
13052021    15   -.2   73   977.3  320   28     BASE SAN MARTIN                                     
13052021    18   1.0   51   977.9   50   22     BASE SAN MARTIN                                     
13052021    21   2.2   62   972.5   50   50     BASE SAN MARTIN                                     
13052021     9   8.2   76  1018.5  320    9     BENITO JUAREZ AERO                                  
13052021    12  17.3   54  1019.1  320    4     BENITO JUAREZ AERO                                  
13052021    15  20.9   49  1018.0  270    9     BENITO JUAREZ AERO                                  
13052021    18  17.7   60  1018.4    0    0     BENITO JUAREZ AERO                                  
13052021    21  12.5   80  1019.7    0    0     BENITO JUAREZ AERO                                  
13052021     6  10.4   93  1520.0  140    9     BERNARDO DE IRIGOYEN AERO                           
13052021     7  10.4   93  1523.0   90    9     BERNARDO DE IRIGOYEN AERO                           
13052021     8  11.4   88  1528.0   90   15     BERNARDO DE IRIGOYEN AERO                           
13052021     9  12.8   72  1538.0   50   15     BERNARDO DE IRIGOYEN AERO                           
13052021    10  14.8   72  1544.0   50   15     BERNARDO DE IRIGOYEN AERO                           
13052021    11  16.4   66  1545.0   90    9     BERNARDO DE IRIGOYEN AERO                           
13052021    12  17.6   57  1545.0   90    4     BERNARDO DE IRIGOYEN AERO                           
13052021    13  18.6   52  1540.0   90    4     BERNARDO DE IRIGOYEN AERO                           
13052021    14  19.8   41  1531.0  140    4     BERNARDO DE IRIGOYEN AERO                           
13052021    15  20.0   44  1528.0  140    4     BERNARDO DE IRIGOYEN AERO                           
13052021    16  20.8   41  1516.0  140    4     BERNARDO DE IRIGOYEN AERO                           
13052021    17  20.6   45  1515.0  140    4     BERNARDO DE IRIGOYEN AERO                           
13052021    18  18.8   59  1519.0    0    0     BERNARDO DE IRIGOYEN AERO                           
13052021    19  15.7   73  1517.0    0    0     BERNARDO DE IRIGOYEN AERO                           
13052021    20  14.4   82  1522.0  360    4     BERNARDO DE IRIGOYEN AERO                           
13052021    21  13.6   85  1521.0    0    0     BERNARDO DE IRIGOYEN AERO                           
13052021     6   5.4   94  1019.3   90    4     BOLIVAR AERO                                        
13052021     7   5.0   94  1019.6   90    4     BOLIVAR AERO                                        
13052021     8   3.0   93  1020.0   90    4     BOLIVAR AERO                                        
13052021     9   6.0   82  1020.6    0    0     BOLIVAR AERO                                        
13052021    10   9.8   75  1021.3  320    4     BOLIVAR AERO                                        
13052021    11  12.8   62  1021.2  320   11     BOLIVAR AERO                                        
13052021    12  15.0   55  1021.0  320   11     BOLIVAR AERO                                        
13052021    13  17.0   52  1020.6  320   15     BOLIVAR AERO                                        
13052021    14  17.8   48  1020.4  320   19     BOLIVAR AERO                                        
13052021    15  18.6   45  1020.1  320   19     BOLIVAR AERO                                        
13052021    16  21.0   38  1019.4  320    7     BOLIVAR AERO                                        
13052021    17  21.0   42  1019.4  320    7     BOLIVAR AERO                                        
13052021    18  17.0   58  1019.9  360    4     BOLIVAR AERO                                        
13052021    19  12.0   72  1020.3  360    4     BOLIVAR AERO                                        
13052021    20  10.0   82  1020.8  360    4     BOLIVAR AERO                                        
13052021    21   9.6   87  1020.8  360    4     BOLIVAR AERO                                        
13052021     0  12.4   58  1020.1  270    6     BUENOS AIRES OBSERVATORIO                           
13052021     1  12.0   58  1019.9  270    7     BUENOS AIRES OBSERVATORIO                           
13052021     2  11.8   61  1020.2  250    6     BUENOS AIRES OBSERVATORIO                           
13052021     3  11.0   65  1020.3  270    9     BUENOS AIRES OBSERVATORIO                           
13052021     4  10.4   67  1020.2  270    7     BUENOS AIRES OBSERVATORIO                           
13052021     5   9.8   71  1020.5  270   11     BUENOS AIRES OBSERVATORIO                           
