FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
09052021     0  16.0   74  1025.2   70   17     AEROPARQUE AERO                                     
09052021     1  15.9   73  1024.9   50   13     AEROPARQUE AERO                                     
09052021     2  15.3   72  1023.7   50   15     AEROPARQUE AERO                                     
09052021     3  15.3   71  1024.5   50   11     AEROPARQUE AERO                                     
09052021     4  15.2   78  1024.4  360    9     AEROPARQUE AERO                                     
09052021     5  14.9   81  1023.8   20   13     AEROPARQUE AERO                                     
09052021     6  14.3   85  1023.5   20   11     AEROPARQUE AERO                                     
09052021     7  14.3   87  1023.5   20   11     AEROPARQUE AERO                                     
09052021     8  14.1   91  1023.7   20   11     AEROPARQUE AERO                                     
09052021     9  14.7   86  1023.9   50    9     AEROPARQUE AERO                                     
09052021    10  14.2   89  1024.1   70   13     AEROPARQUE AERO                                     
09052021    11  14.3   88  1024.3   50    9     AEROPARQUE AERO                                     
09052021    12  14.1   86  1023.9   20    7     AEROPARQUE AERO                                     
09052021    13  15.3   82  1022.6   90   11     AEROPARQUE AERO                                     
09052021    14  15.5   79  1021.5   90    9     AEROPARQUE AERO                                     
09052021    15  15.6   81  1021.3   70    7     AEROPARQUE AERO                                     
09052021    16  16.3   78  1020.9   70   11     AEROPARQUE AERO                                     
09052021    17  15.6   82  1020.4   90   15     AEROPARQUE AERO                                     
09052021    18  15.1   84  1020.7  110   15     AEROPARQUE AERO                                     
09052021    19  15.8   79  1020.8  140    7     AEROPARQUE AERO                                     
09052021    20  15.2   86  1020.5   90    9     AEROPARQUE AERO                                     
09052021    21  15.6   82  1020.4  140    6     AEROPARQUE AERO                                     
09052021    22  14.8   88  1020.5  180    4     AEROPARQUE AERO                                     
09052021    23  14.8   87  1020.8  990    4     AEROPARQUE AERO                                     
09052021     0  10.0   87  1025.3   20   11     AZUL AERO                                           
09052021     1   9.6   90  1025.1  360   13     AZUL AERO                                           
09052021     2   8.7   77  1024.7  360   13     AZUL AERO                                           
09052021     3   8.0   92  1024.5   20    6     AZUL AERO                                           
09052021     4   5.3   99  1024.4   90    6     AZUL AERO                                           
09052021     5   5.0   99  1023.7   50    9     AZUL AERO                                           
09052021     6   5.4  100  1023.7   50    9     AZUL AERO                                           
09052021     7   7.6  100  1023.5   50    9     AZUL AERO                                           
09052021     8   9.0  100  1023.8  360    6     AZUL AERO                                           
09052021     9   9.0   99  1023.7  360    4     AZUL AERO                                           
09052021    10   9.6  100  1024.2  360    4     AZUL AERO                                           
09052021    11  10.0   92  1024.2  360    6     AZUL AERO                                           
09052021    12  10.6   97  1023.7   50    7     AZUL AERO                                           
09052021    13  11.8   91  1022.9   50    6     AZUL AERO                                           
09052021    14  13.2   82  1021.8  360    4     AZUL AERO                                           
09052021    15  13.6   80  1021.3  360    4     AZUL AERO                                           
09052021    16  14.6   74  1021.0   50    6     AZUL AERO                                           
09052021    17  14.0   78  1020.7  360    7     AZUL AERO                                           
09052021    18  13.2   84  1020.3  360    7     AZUL AERO                                           
09052021    19  12.6   88  1021.1  320    6     AZUL AERO                                           
09052021    20  11.8   92  1021.5  180    4     AZUL AERO                                           
09052021    21   9.8   95  1021.7  180    2     AZUL AERO                                           
09052021    22   8.6   97  1022.0    0    0     AZUL AERO                                           
09052021    23   6.6   97  1022.4    0    0     AZUL AERO                                           
09052021     0  15.4   52  1022.0  360   22     BAHIA BLANCA AERO                                   
09052021     1  15.0   57  1022.0  360   24     BAHIA BLANCA AERO                                   
09052021     2  13.8   61  1021.7  340   20     BAHIA BLANCA AERO                                   
09052021     3  13.6   63  1021.4  360   26     BAHIA BLANCA AERO                                   
09052021     4  13.0   66  1020.9  360   28     BAHIA BLANCA AERO                                   
09052021     5  12.2   70  1020.8  340   26     BAHIA BLANCA AERO                                   
09052021     6  11.6   72  1020.8  340   24     BAHIA BLANCA AERO                                   
09052021     7  11.0   76  1020.8  340   22     BAHIA BLANCA AERO                                   
09052021     8  11.3   75  1021.3  320   20     BAHIA BLANCA AERO                                   
09052021     9  11.8   73  1021.7  340   22     BAHIA BLANCA AERO                                   
09052021    10  12.6   70  1021.9  340   24     BAHIA BLANCA AERO                                   
09052021    11  13.6   68  1021.7  340   24     BAHIA BLANCA AERO                                   
09052021    12  15.4   60  1021.6  320   26     BAHIA BLANCA AERO                                   
09052021    13  16.2   57  1021.2  320   24     BAHIA BLANCA AERO                                   
09052021    14  17.4   54  1020.2  320   22     BAHIA BLANCA AERO                                   
09052021    15  17.8   53  1019.6  320   19     BAHIA BLANCA AERO                                   
09052021    16  18.3   51  1019.4  270   19     BAHIA BLANCA AERO                                   
09052021    17  17.7   53  1019.6  320   13     BAHIA BLANCA AERO                                   
09052021    18  16.2   59  1019.8  320    9     BAHIA BLANCA AERO                                   
09052021    19  13.8   71  1020.6  320   11     BAHIA BLANCA AERO                                   
09052021    20  14.1   70  1021.5  250   13     BAHIA BLANCA AERO                                   
09052021    21  13.6   80  1022.3  200   19     BAHIA BLANCA AERO                                   
09052021    22  12.4   70  1023.1  180   20     BAHIA BLANCA AERO                                   
09052021    23  11.3   74  1023.9  180   13     BAHIA BLANCA AERO                                   
09052021     0   8.8   76  1511.0  290   24     BARILOCHE AERO                                      
09052021     1   8.8   71  1512.0  290   35     BARILOCHE AERO                                      
09052021     2   8.6   65  1513.0  290   28     BARILOCHE AERO                                      
09052021     3   7.4   60  1514.0  290   30     BARILOCHE AERO                                      
09052021     4   6.4   57  1518.0  290   22     BARILOCHE AERO                                      
09052021     5   5.6   61  1515.0  290   26     BARILOCHE AERO                                      
09052021     6   5.5   62  1513.0  290   28     BARILOCHE AERO                                      
