FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
14032021     0  22.8   51  1017.0   90   19     AEROPARQUE AERO                                     
14032021     1  22.7   51  1017.4   70   11     AEROPARQUE AERO                                     
14032021     2  21.9   61  1017.3   50   15     AEROPARQUE AERO                                     
14032021     3  21.6   68  1017.2   20   13     AEROPARQUE AERO                                     
14032021     4  21.9   49  1017.2   50   11     AEROPARQUE AERO                                     
14032021     5  21.8   50  1017.3   20   11     AEROPARQUE AERO                                     
14032021     6  22.2   50  1017.3   20   13     AEROPARQUE AERO                                     
14032021     7  22.5   47  1017.7  360   15     AEROPARQUE AERO                                     
14032021     8  22.5   48  1018.0   20   13     AEROPARQUE AERO                                     
14032021     9  22.9   53  1018.2  360   11     AEROPARQUE AERO                                     
14032021    10  22.7   63  1018.5  340   11     AEROPARQUE AERO                                     
14032021    11  23.7   63  1018.8   20    9     AEROPARQUE AERO                                     
14032021    12  24.3   54  1018.8   20    9     AEROPARQUE AERO                                     
14032021    13  25.2   54  1018.1  360    9     AEROPARQUE AERO                                     
14032021    14  25.7   52  1018.2  360    7     AEROPARQUE AERO                                     
14032021    15  27.8   47  1017.5  360    7     AEROPARQUE AERO                                     
14032021    16  28.8   28  1017.1   20    6     AEROPARQUE AERO                                     
14032021    17  26.5   50  1016.8   90   15     AEROPARQUE AERO                                     
14032021    18  26.2   56  1016.5   90   15     AEROPARQUE AERO                                     
14032021    19  25.3   54  1016.4   90   22     AEROPARQUE AERO                                     
14032021    20  24.7   62  1017.4  110   24     AEROPARQUE AERO                                     
14032021    21  24.6   60  1017.2   90   20     AEROPARQUE AERO                                     
14032021    22  24.2   67  1017.3   90   22     AEROPARQUE AERO                                     
14032021    23  24.3   63  1017.0   90   24     AEROPARQUE AERO                                     
14032021     0  15.9   76  1016.0   90    2     AZUL AERO                                           
14032021     1  16.2   73  1016.1  320    4     AZUL AERO                                           
14032021     2  14.8   79  1015.7  360    6     AZUL AERO                                           
14032021     3  17.4   65  1015.5  320    9     AZUL AERO                                           
14032021     4  13.4   87  1016.3  140    4     AZUL AERO                                           
14032021     5  14.6   79  1017.5  140   13     AZUL AERO                                           
14032021     6  14.8   75  1017.3  320    4     AZUL AERO                                           
14032021     7  14.2   78  1017.2  320    4     AZUL AERO                                           
14032021     8  16.6   72  1017.5  320    7     AZUL AERO                                           
14032021     9  20.0   55  1018.3  180    4     AZUL AERO                                           
14032021    10  21.0   62  1018.2  360    6     AZUL AERO                                           
14032021    11  26.6   35  1017.7  250   13     AZUL AERO                                           
14032021    12  25.8   34  1017.7  270   11     AZUL AERO                                           
14032021    13  25.2   35  1017.8  270    9     AZUL AERO                                           
14032021    14  25.0   40  1017.7  270    6     AZUL AERO                                           
14032021    15  25.2   37  1017.5  250   11     AZUL AERO                                           
14032021    16  23.3   41  1017.6  270    9     AZUL AERO                                           
14032021    17  21.6   53  1017.1  230    6     AZUL AERO                                           
14032021    18  22.0   53  1016.8  200    6     AZUL AERO                                           
14032021    19  21.2   59  1016.8  180    4     AZUL AERO                                           
14032021    20  18.7   75  1016.7  140    4     AZUL AERO                                           
14032021    21  17.0   84  1016.9  180    2     AZUL AERO                                           
14032021    22  15.9   86  1017.0  140    4     AZUL AERO                                           
14032021    23  16.5   84  1016.4  140    6     AZUL AERO                                           
14032021     0  16.8   84  1016.5   90   13     BAHIA BLANCA AERO                                   
14032021     1  16.2   85  1016.7  110    7     BAHIA BLANCA AERO                                   
14032021     2  16.6   85  1016.8  140   11     BAHIA BLANCA AERO                                   
14032021     3  16.2   87  1017.1  140    9     BAHIA BLANCA AERO                                   
14032021     4  16.2   89  1017.5   90    7     BAHIA BLANCA AERO                                   
14032021     5  17.0   89  1017.2  140   15     BAHIA BLANCA AERO                                   
14032021     6  16.7   91  1017.3  140   15     BAHIA BLANCA AERO                                   
14032021     7  16.2   89  1017.5  140   17     BAHIA BLANCA AERO                                   
14032021     8  16.3   87  1018.9  140   17     BAHIA BLANCA AERO                                   
14032021     9  19.2   79  1018.9  140   22     BAHIA BLANCA AERO                                   
14032021    10  20.6   76  1019.0  140   22     BAHIA BLANCA AERO                                   
14032021    11  22.3   64  1018.9  140   19     BAHIA BLANCA AERO                                   
14032021    12  24.0   51  1018.7  180   20     BAHIA BLANCA AERO                                   
14032021    13  23.9   58  1018.5  140   20     BAHIA BLANCA AERO                                   
14032021    14  23.9   58  1018.4  160   19     BAHIA BLANCA AERO                                   
14032021    15  24.6   57  1018.0  160   17     BAHIA BLANCA AERO                                   
14032021    16  24.3   55  1017.4  160   20     BAHIA BLANCA AERO                                   
14032021    17  22.8   61  1017.0  160   22     BAHIA BLANCA AERO                                   
14032021    18  21.8   64  1017.1  160   22     BAHIA BLANCA AERO                                   
14032021    19  20.8   70  1017.1  160   22     BAHIA BLANCA AERO                                   
14032021    20  18.6   75  1017.1  140   22     BAHIA BLANCA AERO                                   
14032021    21  17.6   82  1017.2  140   11     BAHIA BLANCA AERO                                   
14032021    22  17.1   83  1017.2  110   13     BAHIA BLANCA AERO                                   
14032021    23  16.6   86  1016.8  110   13     BAHIA BLANCA AERO                                   
14032021     0  14.2   18  1523.0    0    0     BARILOCHE AERO                                      
14032021     1  12.3   30  1526.0  180    7     BARILOCHE AERO                                      
14032021     2  10.5   27  1530.0  160   11     BARILOCHE AERO                                      
14032021     3  10.6   31  1533.0  180    9     BARILOCHE AERO                                      
14032021     4  10.2   36  1534.0  180   11     BARILOCHE AERO                                      
