FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
10032021     0  21.8   70  1015.1   90   20     AEROPARQUE AERO                                     
10032021     1  21.6   80  1015.1   70   22     AEROPARQUE AERO                                     
10032021     2  21.0   80  1015.3   70   24     AEROPARQUE AERO                                     
10032021     3  20.7   84  1014.8   70   17     AEROPARQUE AERO                                     
10032021     4  20.7   84  1014.6   50   19     AEROPARQUE AERO                                     
10032021     5  20.7   86  1014.5   50   19     AEROPARQUE AERO                                     
10032021     6  20.2   88  1014.5   50   19     AEROPARQUE AERO                                     
10032021     7  20.6   86  1014.7   50   17     AEROPARQUE AERO                                     
10032021     8  21.2   87  1014.8   20   19     AEROPARQUE AERO                                     
10032021     9  21.6   85  1014.8   20   17     AEROPARQUE AERO                                     
10032021    10  22.2   83  1014.4   20   13     AEROPARQUE AERO                                     
10032021    11  23.4   80  1014.3   50   11     AEROPARQUE AERO                                     
10032021    12  24.5   75  1013.4   50   11     AEROPARQUE AERO                                     
10032021    13  25.2   71  1012.8   70   11     AEROPARQUE AERO                                     
10032021    14  25.9   94  1012.0   90   11     AEROPARQUE AERO                                     
10032021    15  26.1   69  1011.2   90   19     AEROPARQUE AERO                                     
10032021    16  26.1   71  1010.4   90   19     AEROPARQUE AERO                                     
10032021    17  26.0   70  1009.9   90   20     AEROPARQUE AERO                                     
10032021    18  25.5   75  1009.7   90   20     AEROPARQUE AERO                                     
10032021    19  24.7   73  1009.5   90   24     AEROPARQUE AERO                                     
10032021    20  24.1   79  1009.5   90   22     AEROPARQUE AERO                                     
10032021    21  23.9   80  1009.8   90   22     AEROPARQUE AERO                                     
10032021    22  24.0   82  1010.1   90   20     AEROPARQUE AERO                                     
10032021    23  24.5   81  1009.8   90   20     AEROPARQUE AERO                                     
10032021     0  14.2   83  1015.7   50   15     AZUL AERO                                           
10032021     1  14.2   86  1015.9   50   13     AZUL AERO                                           
10032021     2  12.6   93  1015.4   50   13     AZUL AERO                                           
10032021     3  11.5   96  1015.1   50   13     AZUL AERO                                           
10032021     4  10.2   97  1014.5   50   11     AZUL AERO                                           
10032021     5  10.7   97  1014.0   50   11     AZUL AERO                                           
10032021     6  11.2   97  1013.8   50   13     AZUL AERO                                           
10032021     7  12.0   91  1014.1   50   11     AZUL AERO                                           
10032021     8  12.4   96  1014.6   50    7     AZUL AERO                                           
10032021     9  16.8   84  1014.4  360   15     AZUL AERO                                           
10032021    10  20.0   73  1013.9  360   22     AZUL AERO                                           
10032021    11  23.2   60  1013.0  360   24     AZUL AERO                                           
10032021    12  25.0   48  1012.3  360   19     AZUL AERO                                           
10032021    13  27.3   41  1011.3  360   17     AZUL AERO                                           
10032021    14  28.8   31  1009.8  360   19     AZUL AERO                                           
10032021    15  29.6   36  1008.8  360   19     AZUL AERO                                           
10032021    16  29.6   35  1008.1  360   19     AZUL AERO                                           
10032021    17  30.0   32  1007.7  340   19     AZUL AERO                                           
10032021    18  29.4   32  1007.5  360   15     AZUL AERO                                           
10032021    19  28.2   32  1007.5  360   17     AZUL AERO                                           
10032021    20  25.4   38  1007.6   20   11     AZUL AERO                                           
10032021    21  23.5   52  1007.9  360   11     AZUL AERO                                           
10032021    22  22.6   64  1008.7  360   13     AZUL AERO                                           
10032021    23  21.8   61  1008.7  360   15     AZUL AERO                                           
10032021     0  15.0   75  1011.6   20   11     BAHIA BLANCA AERO                                   
10032021     1  14.2   76  1010.9   50   11     BAHIA BLANCA AERO                                   
10032021     2  14.2   75  1010.7   20    9     BAHIA BLANCA AERO                                   
10032021     3  15.0   71  1009.8   50    9     BAHIA BLANCA AERO                                   
10032021     4  16.8   65  1009.1   50   13     BAHIA BLANCA AERO                                   
10032021     5  19.6   57  1008.6   20   11     BAHIA BLANCA AERO                                   
10032021     6  20.4   55  1008.3   20   13     BAHIA BLANCA AERO                                   
10032021     7  21.0   54  1008.2   20   17     BAHIA BLANCA AERO                                   
10032021     8  23.4   50  1008.3   20   30     BAHIA BLANCA AERO                                   
10032021     9  24.2   45  1008.0  360   35     BAHIA BLANCA AERO                                   
10032021    10  25.6   45  1007.5  360   46     BAHIA BLANCA AERO                                   
10032021    11  27.8   41  1007.4  360   50     BAHIA BLANCA AERO                                   
10032021    12  28.5   40  1006.5  360   50     BAHIA BLANCA AERO                                   
10032021    13  30.3   35  1005.6  340   44     BAHIA BLANCA AERO                                   
10032021    14  31.0   35  1005.1  360   43     BAHIA BLANCA AERO                                   
10032021    15  32.4   33  1004.5  360   39     BAHIA BLANCA AERO                                   
10032021    16  31.8   34  1003.7  340   39     BAHIA BLANCA AERO                                   
10032021    17  31.4   35  1003.5  360   39     BAHIA BLANCA AERO                                   
10032021    18  32.1   34  1003.3  360   35     BAHIA BLANCA AERO                                   
10032021    19  30.4   40  1003.8  360   30     BAHIA BLANCA AERO                                   
10032021    20  28.8   46  1003.9  360   19     BAHIA BLANCA AERO                                   
10032021    21  28.4   48  1003.9  360   26     BAHIA BLANCA AERO                                   
10032021    22  28.3   46  1004.2  360   28     BAHIA BLANCA AERO                                   
