FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
02022021     0  19.8   88  1012.2  180    9     AEROPARQUE AERO                                     
02022021     1  19.9   87  1012.1  180    7     AEROPARQUE AERO                                     
02022021     2  19.4   88  1012.0  180    9     AEROPARQUE AERO                                     
02022021     3  19.2   92  1011.9  180    9     AEROPARQUE AERO                                     
02022021     4  18.8   92  1012.3  180    7     AEROPARQUE AERO                                     
02022021     5  18.6   95  1012.3  180    9     AEROPARQUE AERO                                     
02022021     6  19.1   91  1011.9  180    9     AEROPARQUE AERO                                     
02022021     7  19.2   89  1012.6  180    9     AEROPARQUE AERO                                     
02022021     8  18.7   92  1012.8  180   15     AEROPARQUE AERO                                     
02022021     9  19.9   85  1013.4  140   11     AEROPARQUE AERO                                     
02022021    10  20.2   86  1013.4  180    9     AEROPARQUE AERO                                     
02022021    11  22.1   73  1013.9  180    9     AEROPARQUE AERO                                     
02022021    12  22.8   72  1014.6  180    9     AEROPARQUE AERO                                     
02022021    13  24.3   67  1013.4  180   11     AEROPARQUE AERO                                     
02022021    14  24.9   64  1012.9  160   11     AEROPARQUE AERO                                     
02022021    15  25.8   61  1014.1  230    7     AEROPARQUE AERO                                     
02022021    16  23.1   81  1014.1  230    7     AEROPARQUE AERO                                     
02022021    17  22.5   90  1013.4  140   13     AEROPARQUE AERO                                     
02022021    18  24.4   69  1013.0  140   11     AEROPARQUE AERO                                     
02022021    19  23.9   72  1013.4  140   11     AEROPARQUE AERO                                     
02022021    20  22.6   82  1013.8   90   13     AEROPARQUE AERO                                     
02022021    21  22.6   82  1013.6  140    7     AEROPARQUE AERO                                     
02022021    22  22.1   86  1014.1  110   13     AEROPARQUE AERO                                     
02022021    23  21.9   83  1014.1  140   17     AEROPARQUE AERO                                     
02022021     0  16.4   94  1015.4  140    7     AZUL AERO                                           
02022021     1  16.4   94  1015.1  140    9     AZUL AERO                                           
02022021     2  15.2   94  1015.2  180    4     AZUL AERO                                           
02022021     3  14.8   93  1014.4  140    4     AZUL AERO                                           
02022021     4  14.4   93  1014.4  180    6     AZUL AERO                                           
02022021     5  14.0   96  1014.4  140    4     AZUL AERO                                           
02022021     6  13.2   97  1014.6  140    2     AZUL AERO                                           
02022021     7  13.0   97  1014.6  140    4     AZUL AERO                                           
02022021     8  15.4   91  1015.6  180    6     AZUL AERO                                           
02022021     9  17.3   87  1015.7  140    6     AZUL AERO                                           
02022021    10  20.0   73  1015.7  110    9     AZUL AERO                                           
02022021    11  21.8   62  1015.9  140   11     AZUL AERO                                           
02022021    12  22.0   66  1016.0   90    7     AZUL AERO                                           
02022021    13  23.0   54  1015.6  180    7     AZUL AERO                                           
02022021    14  23.2   52  1015.3  140    9     AZUL AERO                                           
02022021    15  23.6   52  1015.2  140    6     AZUL AERO                                           
02022021    16  24.7   48  1014.9  140    6     AZUL AERO                                           
02022021    17  25.4   46  1014.4   50    9     AZUL AERO                                           
02022021    18  24.7   47  1014.1   90    6     AZUL AERO                                           
02022021    19  23.6   58  1014.4  180    4     AZUL AERO                                           
02022021    20  22.3   77  1014.8   50    2     AZUL AERO                                           
02022021    21  20.0   75  1015.5   90   11     AZUL AERO                                           
02022021    22  18.6   88  1016.4   70   11     AZUL AERO                                           
02022021    23  17.4   90  1016.4   90    9     AZUL AERO                                           
02022021     0  16.8   70  1017.0   90   15     BAHIA BLANCA AERO                                   
02022021     1  17.0   74  1016.5   90   19     BAHIA BLANCA AERO                                   
02022021     2  16.2   79  1016.0   70   15     BAHIA BLANCA AERO                                   
02022021     3  16.0   78  1015.8   50   11     BAHIA BLANCA AERO                                   
02022021     4  14.6   81  1015.3   50    9     BAHIA BLANCA AERO                                   
02022021     5  12.8   82  1015.2  360    9     BAHIA BLANCA AERO                                   
02022021     6  12.1   81  1015.5  360   13     BAHIA BLANCA AERO                                   
02022021     7  13.6   82  1016.0  360   11     BAHIA BLANCA AERO                                   
02022021     8  15.7   79  1016.5  340   17     BAHIA BLANCA AERO                                   
02022021     9  18.4   66  1016.9  320   11     BAHIA BLANCA AERO                                   
02022021    10  21.0   57  1017.0  230    9     BAHIA BLANCA AERO                                   
02022021    11  23.4   46  1017.2  230   15     BAHIA BLANCA AERO                                   
02022021    12  24.8   41  1016.9  200    7     BAHIA BLANCA AERO                                   
02022021    13  24.7   40  1016.3  270   13     BAHIA BLANCA AERO                                   
02022021    14  25.4   39  1015.8  180   15     BAHIA BLANCA AERO                                   
02022021    15  27.8   32  1015.9  180    7     BAHIA BLANCA AERO                                   
