FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
23052021     0  13.0   86  1002.7  200   17     AEROPARQUE AERO                                     
23052021     1  12.9   85  1003.3  230   19     AEROPARQUE AERO                                     
23052021     2  13.0   81  1003.8  230   17     AEROPARQUE AERO                                     
23052021     3  12.9   79  1004.6  230   19     AEROPARQUE AERO                                     
23052021     4  12.8   78  1004.9  230   22     AEROPARQUE AERO                                     
23052021     5  12.4   82  1005.6  230   19     AEROPARQUE AERO                                     
23052021     6  12.1   80  1006.4  230   19     AEROPARQUE AERO                                     
23052021     7  11.7   83  1007.4  230   22     AEROPARQUE AERO                                     
23052021     8  11.9   78  1008.4  230   19     AEROPARQUE AERO                                     
23052021     9  11.9   75  1009.2  230   17     AEROPARQUE AERO                                     
23052021    10  11.9   75  1009.9  230   17     AEROPARQUE AERO                                     
23052021    11  12.6   74  1010.7  230   17     AEROPARQUE AERO                                     
23052021    12  13.2   71  1010.8  230   15     AEROPARQUE AERO                                     
23052021    13  14.2   66  1010.6  230   19     AEROPARQUE AERO                                     
23052021    14  14.5   60  1010.7  230   15     AEROPARQUE AERO                                     
23052021    15  14.8   62  1011.0  230   13     AEROPARQUE AERO                                     
23052021    16  14.5   60  1011.3  230   15     AEROPARQUE AERO                                     
23052021    17  13.6   70  1011.8  250   15     AEROPARQUE AERO                                     
23052021    18  14.4   63  1012.3  250   13     AEROPARQUE AERO                                     
23052021    19  13.9   66  1012.8  230   15     AEROPARQUE AERO                                     
23052021    20  13.1   73  1013.5  250   11     AEROPARQUE AERO                                     
23052021    21  12.7   82  1014.0  250   13     AEROPARQUE AERO                                     
23052021    22  12.1   84  1014.6  250   11     AEROPARQUE AERO                                     
23052021    23  11.7   84  1014.7  250    9     AEROPARQUE AERO                                     
23052021     0  11.1   86  1007.8  180   26     AZUL AERO                                           
23052021     1  11.0   85  1007.9  180   24     AZUL AERO                                           
23052021     2  10.6   85  1008.1  180   22     AZUL AERO                                           
23052021     3  10.4   85  1008.3  180   22     AZUL AERO                                           
23052021     4  10.2   82  1008.5  180   24     AZUL AERO                                           
