FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
07012021     0  21.2   76  1006.9  270   15     AEROPARQUE AERO                                     
07012021     1  20.8   79  1006.9  250   11     AEROPARQUE AERO                                     
07012021     2  20.4   82  1006.8  250    7     AEROPARQUE AERO                                     
07012021     3  20.0   85  1006.7  250   15     AEROPARQUE AERO                                     
07012021     4  19.8   86  1006.8  250    9     AEROPARQUE AERO                                     
07012021     5  19.7   85  1007.5  250    9     AEROPARQUE AERO                                     
07012021     6  19.1   85  1007.9  270   11     AEROPARQUE AERO                                     
07012021     7  20.0   81  1008.2  270   11     AEROPARQUE AERO                                     
07012021     8  20.2   76  1008.8  270   11     AEROPARQUE AERO                                     
07012021     9  21.8   68  1009.1  270   13     AEROPARQUE AERO                                     
07012021    10  23.0   63  1009.3  270   13     AEROPARQUE AERO                                     
07012021    11  24.1   58  1009.1  270   17     AEROPARQUE AERO                                     
07012021    12  26.8   44  1008.7  270   17     AEROPARQUE AERO                                     
07012021    13  28.6   35  1008.0  250   20     AEROPARQUE AERO                                     
07012021    14  31.1   28  1007.3  290   19     AEROPARQUE AERO                                     
07012021    15  32.3   23  1006.5  250   19     AEROPARQUE AERO                                     
07012021    16  32.7   21  1005.8  250   17     AEROPARQUE AERO                                     
07012021    17  32.7   21  1005.5  250   19     AEROPARQUE AERO                                     
07012021    18  34.0   20  1005.4  250   15     AEROPARQUE AERO                                     
07012021    19  33.4   20  1005.6  270   17     AEROPARQUE AERO                                     
07012021    20  32.3   21  1006.1  230    9     AEROPARQUE AERO                                     
07012021    21  30.6   29  1006.5  270    4     AEROPARQUE AERO                                     
07012021    22  29.2   32  1007.1  290    4     AEROPARQUE AERO                                     
07012021    23  28.3   34  1007.3  290    7     AEROPARQUE AERO                                     
07012021     0  16.0   87  1006.9  180    7     AZUL AERO                                           
07012021     1  15.9   86  1006.4  230    7     AZUL AERO                                           
07012021     2  16.0   86  1005.7  230    9     AZUL AERO                                           
07012021     3  15.2   87  1005.6  230    6     AZUL AERO                                           
07012021     4  15.2   88  1005.6  270    7     AZUL AERO                                           
07012021     5  15.0   89  1006.1  270    9     AZUL AERO                                           
07012021     6  15.1   88  1006.8  230   11     AZUL AERO                                           
07012021     7  15.8   89  1006.8  230    9     AZUL AERO                                           
07012021     8  15.2   96  1007.0  230   11     AZUL AERO                                           
07012021     9  17.6   80  1007.1  230   13     AZUL AERO                                           
07012021    10  20.6   66  1006.8  180   17     AZUL AERO                                           
07012021    11  22.5   54  1006.3  230   13     AZUL AERO                                           
07012021    12  23.8   53  1006.3  270   15     AZUL AERO                                           
07012021    13  25.4   48  1006.0  230   19     AZUL AERO                                           
07012021    14  26.6   45  1005.3  230   15     AZUL AERO                                           
07012021    15  27.6   42  1004.8  230   15     AZUL AERO                                           
07012021    16  29.8   38  1004.5  270   13     AZUL AERO                                           
07012021    17  29.9   37  1003.9  180   13     AZUL AERO                                           
07012021    18  30.8   34  1003.4  230   15     AZUL AERO                                           
07012021    19  30.8   32  1003.7  230   11     AZUL AERO                                           
07012021    20  27.0   55  1004.7  140   15     AZUL AERO                                           
07012021    21  23.2   69  1005.9  180    4     AZUL AERO                                           
07012021    22  22.1   68  1007.6  140   11     AZUL AERO                                           
07012021    23  20.4   76  1008.6  140    6     AZUL AERO                                           
07012021     0  14.6   98  1010.0   70    4     BAHIA BLANCA AERO                                   
07012021     1  14.0   97  1009.3   50    6     BAHIA BLANCA AERO                                   
07012021     2  13.9  100  1009.0  320    4     BAHIA BLANCA AERO                                   
