FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
28022021     0  25.2   68  1018.1   50   37     AEROPARQUE AERO                                     
28022021     1  24.6   73  1018.4   50   30     AEROPARQUE AERO                                     
28022021     2  24.0   75  1018.3   50   28     AEROPARQUE AERO                                     
28022021     3  23.8   75  1018.1   50   30     AEROPARQUE AERO                                     
28022021     4  23.6   76  1018.4   20   24     AEROPARQUE AERO                                     
28022021     5  23.2   77  1018.6   50   24     AEROPARQUE AERO                                     
28022021     6  22.8   79  1018.6   20   26     AEROPARQUE AERO                                     
28022021     7  22.8   81  1018.6   50   26     AEROPARQUE AERO                                     
28022021     8  22.8   82  1018.6   50   26     AEROPARQUE AERO                                     
28022021     9  23.4   72  1018.8   50   22     AEROPARQUE AERO                                     
28022021    10  24.3   74  1018.6   20   20     AEROPARQUE AERO                                     
28022021    11  25.4   70  1018.9   20   20     AEROPARQUE AERO                                     
28022021    12  25.9   70  1017.9   50   20     AEROPARQUE AERO                                     
28022021    13  26.4   68  1017.4   20   17     AEROPARQUE AERO                                     
28022021    14  27.2   67  1016.7   50   13     AEROPARQUE AERO                                     
28022021    15  27.1   67  1015.9   70   13     AEROPARQUE AERO                                     
28022021    16  27.7   66  1015.1   90   19     AEROPARQUE AERO                                     
28022021    17  28.0   63  1014.1   90   26     AEROPARQUE AERO                                     
28022021    18  27.0   74  1014.0  110   24     AEROPARQUE AERO                                     
28022021    19  26.3   75  1014.0  110   28     AEROPARQUE AERO                                     
28022021    20  25.9   81  1014.0  110   24     AEROPARQUE AERO                                     
28022021    21  26.5   77  1014.0  110   20     AEROPARQUE AERO                                     
28022021    22  26.4   69  1013.7   70   28     AEROPARQUE AERO                                     
28022021    23  26.3   66  1013.7   70   33     AEROPARQUE AERO                                     
28022021     0  20.6   93  1018.8   50   22     AZUL AERO                                           
28022021     1  20.9   93  1018.7   50   20     AZUL AERO                                           
28022021     2  20.9   93  1017.7   50   28     AZUL AERO                                           
28022021     3  20.4   95  1017.7   50   15     AZUL AERO                                           
28022021     4  20.2   96  1017.3   50   15     AZUL AERO                                           
28022021     5  19.9   97  1017.3   50   20     AZUL AERO                                           
28022021     6  19.4   97  1017.4   50   17     AZUL AERO                                           
28022021     7  19.2   97  1017.7   50   13     AZUL AERO                                           
28022021     8  19.6   96  1017.4   50   13     AZUL AERO                                           
28022021     9  20.6   91  1017.5   50   19     AZUL AERO                                           
28022021    10  22.8   78  1017.6   50   17     AZUL AERO                                           
28022021    11  25.2   66  1017.5  360   19     AZUL AERO                                           
28022021    12  26.2   65  1016.9  360   20     AZUL AERO                                           
28022021    13  26.0   67  1015.9   20   17     AZUL AERO                                           
28022021    14  27.4   62  1015.4  360   19     AZUL AERO                                           
28022021    15  27.4   61  1015.1  360   17     AZUL AERO                                           
28022021    16  28.0   57  1013.9  360   19     AZUL AERO                                           
28022021    17  27.8   57  1014.0  360   17     AZUL AERO                                           
28022021    18  27.4   58  1013.4   50   15     AZUL AERO                                           
28022021    19  26.4   59  1013.3   50   11     AZUL AERO                                           
28022021    20  25.8   63  1013.7   50   13     AZUL AERO                                           
28022021    21  24.4   70  1014.1   20   17     AZUL AERO                                           
28022021    22  23.4   69  1014.3   50   17     AZUL AERO                                           
28022021    23  21.7   85  1014.3   50   13     AZUL AERO                                           
28022021     0  24.2   52  1015.4   50   17     BAHIA BLANCA AERO                                   
28022021     1  22.2   56  1015.5   50   13     BAHIA BLANCA AERO                                   
28022021     2  20.6   65  1015.4   20   11     BAHIA BLANCA AERO                                   
28022021     3  19.8   66  1015.3   50   11     BAHIA BLANCA AERO                                   
28022021     4  19.8   73  1015.3   50   13     BAHIA BLANCA AERO                                   
28022021     5  20.8   75  1014.7   50   17     BAHIA BLANCA AERO                                   
28022021     6  21.0   75  1014.5   50   19     BAHIA BLANCA AERO                                   
28022021     7  19.4   78  1014.6   50   15     BAHIA BLANCA AERO                                   
28022021     8  23.1   71  1015.0   50   22     BAHIA BLANCA AERO                                   
28022021     9  27.1   58  1014.8   20   19     BAHIA BLANCA AERO                                   
28022021    10  29.2   50  1014.6   20   31     BAHIA BLANCA AERO                                   
28022021    11  31.5   40  1014.6   20   28     BAHIA BLANCA AERO                                   
28022021    12  33.8   34  1014.0   20   22     BAHIA BLANCA AERO                                   
28022021    13  33.8   34  1013.1   50    9     BAHIA BLANCA AERO                                   
28022021    14  34.7   30  1012.1  360   19     BAHIA BLANCA AERO                                   
28022021    15  35.6   30  1011.7  360   28     BAHIA BLANCA AERO                                   
28022021    16  35.3   28  1010.8   20   20     BAHIA BLANCA AERO                                   
28022021    17  34.6   29  1010.4   20   24     BAHIA BLANCA AERO                                   
28022021    18  35.2   25  1010.1   20   22     BAHIA BLANCA AERO                                   
28022021    19  33.5   33  1009.9   20   19     BAHIA BLANCA AERO                                   
28022021    20  30.6   42  1010.2  360   20     BAHIA BLANCA AERO                                   
28022021    21  28.4   44  1011.1   20   20     BAHIA BLANCA AERO                                   
28022021    22  27.4   50  1012.0   20   22     BAHIA BLANCA AERO                                   
28022021    23  25.4   55  1012.3   20   17     BAHIA BLANCA AERO                                   
28022021     0  16.3   47  1499.0  290   31     BARILOCHE AERO                                      
28022021     1  15.6   49  1502.0  290   30     BARILOCHE AERO                                      
28022021     2  15.1   49  1504.0  290   24     BARILOCHE AERO                                      
28022021     3  13.8   53  1506.0  270   15     BARILOCHE AERO                                      
28022021     4  10.2   54  1504.0    0    0     BARILOCHE AERO                                      
28022021     5   7.7   59  1504.0  180    9     BARILOCHE AERO                                      
28022021     6   6.7   64  1499.0  180   11     BARILOCHE AERO                                      
28022021     7   5.9   62  1504.0  200    9     BARILOCHE AERO                                      
28022021     8   7.1   57  1506.0  180   15     BARILOCHE AERO                                      
28022021     9  11.9   43  1510.0  180    4     BARILOCHE AERO                                      
