FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
26022021     0  26.0   63  1014.2   70   15     AEROPARQUE AERO                                     
26022021     1  26.0   64  1014.3   70   15     AEROPARQUE AERO                                     
26022021     2  25.9   61  1014.4   50   19     AEROPARQUE AERO                                     
26022021     3  25.6   65  1014.2   20   17     AEROPARQUE AERO                                     
26022021     4  25.6   67  1014.3   20   22     AEROPARQUE AERO                                     
26022021     5  25.0   65  1014.3   20   17     AEROPARQUE AERO                                     
26022021     6  25.2   60  1014.4  360   11     AEROPARQUE AERO                                     
26022021     7  24.6   65  1014.9  360   13     AEROPARQUE AERO                                     
26022021     8  24.4   72  1015.4  360   13     AEROPARQUE AERO                                     
26022021     9  25.4   63  1015.9  320   15     AEROPARQUE AERO                                     
26022021    10  25.7   63  1016.1  360   11     AEROPARQUE AERO                                     
26022021    11  26.2   65  1016.0   20    9     AEROPARQUE AERO                                     
26022021    12  26.6   66  1015.7   20   11     AEROPARQUE AERO                                     
26022021    13  27.2   65  1015.2   50    9     AEROPARQUE AERO                                     
26022021    14  27.6   66  1014.9   50   11     AEROPARQUE AERO                                     
26022021    15  27.8   59  1014.4   90   15     AEROPARQUE AERO                                     
26022021    16  28.3   60  1013.6   90   22     AEROPARQUE AERO                                     
26022021    17  28.2   54  1013.0   90   26     AEROPARQUE AERO                                     
26022021    18  27.4   61  1012.9  110   35     AEROPARQUE AERO                                     
26022021    19  26.7   63  1013.6  110   31     AEROPARQUE AERO                                     
26022021    20  25.9   71  1013.9  110   31     AEROPARQUE AERO                                     
26022021    21  26.2   75  1015.0   90   28     AEROPARQUE AERO                                     
26022021    22  26.7   70  1016.1   70   17     AEROPARQUE AERO                                     
26022021    23  26.8   58  1017.0   50   22     AEROPARQUE AERO                                     
26022021     0  21.4   59  1012.8  320    6     AZUL AERO                                           
26022021     1  21.4   58  1012.9  320    7     AZUL AERO                                           
26022021     2  20.2   65  1013.0  320    4     AZUL AERO                                           
26022021     3  19.4   67  1012.8  320    6     AZUL AERO                                           
26022021     4  18.4   72  1013.2  320    7     AZUL AERO                                           
26022021     5  18.8   70  1013.0  320    6     AZUL AERO                                           
26022021     6  17.6   77  1013.3  320    4     AZUL AERO                                           
26022021     7  14.6   85  1013.7    0    0     AZUL AERO                                           
26022021     8  16.8   86  1014.3    0    0     AZUL AERO                                           
26022021     9  22.2   62  1014.6  320   11     AZUL AERO                                           
26022021    10  25.8   50  1014.4  320   13     AZUL AERO                                           
26022021    11  28.0   37  1014.4  320   22     AZUL AERO                                           
26022021    12  30.0   35  1013.9  320   19     AZUL AERO                                           
26022021    13  30.8   32  1013.4  360   19     AZUL AERO                                           
26022021    14  31.0   29  1013.2  360   19     AZUL AERO                                           
26022021    15  31.6   29  1012.5   50   20     AZUL AERO                                           
26022021    16  31.2   26  1012.4   50   17     AZUL AERO                                           
26022021    17  30.8   27  1012.2   50   20     AZUL AERO                                           
26022021    18  29.6   32  1012.4   50   15     AZUL AERO                                           
26022021    19  27.6   40  1013.4   50   15     AZUL AERO                                           
26022021    20  24.6   54  1014.3   50   11     AZUL AERO                                           
26022021    21  24.2   49  1015.5   50   11     AZUL AERO                                           
26022021    22  22.3   57  1017.1   50   13     AZUL AERO                                           
26022021    23  23.2   48  1017.5   50   17     AZUL AERO                                           
26022021     0  26.5   40  1010.1  360   24     BAHIA BLANCA AERO                                   
26022021     1  24.7   44  1010.3  360   22     BAHIA BLANCA AERO                                   
26022021     2  26.0   43  1010.1  360   28     BAHIA BLANCA AERO                                   
26022021     3  25.7   42  1009.8  360   30     BAHIA BLANCA AERO                                   
26022021     4  23.1   49  1010.1  360   19     BAHIA BLANCA AERO                                   
26022021     5  23.1   49  1010.1  360   19     BAHIA BLANCA AERO                                   
26022021     6  18.8   63  1010.9  360   19     BAHIA BLANCA AERO                                   
26022021     7  18.0   68  1011.1  360   13     BAHIA BLANCA AERO                                   
26022021     8  21.7   51  1011.7  360   15     BAHIA BLANCA AERO                                   
26022021     9  26.0   43  1012.1  360   19     BAHIA BLANCA AERO                                   
26022021    10  30.1   33  1011.8  360   35     BAHIA BLANCA AERO                                   
26022021    11  31.6   29  1011.9  360   41     BAHIA BLANCA AERO                                   
26022021    12  33.1   25  1011.7  340   31     BAHIA BLANCA AERO                                   
26022021    13  34.3   23  1011.3  360   22     BAHIA BLANCA AERO                                   
26022021    14  35.3   20  1011.0  360   30     BAHIA BLANCA AERO                                   
26022021    15  35.8   19  1010.2   20   17     BAHIA BLANCA AERO                                   
26022021    16  35.4   23  1009.3   20   15     BAHIA BLANCA AERO                                   
26022021    17  35.1   24  1010.6  360   11     BAHIA BLANCA AERO                                   
26022021    18  34.0   26  1010.4   20   20     BAHIA BLANCA AERO                                   
26022021    19  32.0   32  1011.5  360   28     BAHIA BLANCA AERO                                   
26022021    20  23.8   64  1014.0  270   26     BAHIA BLANCA AERO                                   
26022021    21  23.4   60  1014.2  340   20     BAHIA BLANCA AERO                                   
26022021    22  23.2   64  1011.1   50   30     BAHIA BLANCA AERO                                   
26022021    23  23.5   60  1013.5  990    4     BAHIA BLANCA AERO                                   
26022021     0  17.5   42  1468.0  140    6     BARILOCHE AERO                                      
26022021     1  16.7   43  1458.0  180    7     BARILOCHE AERO                                      
26022021     2  16.7   46  1472.0  180    9     BARILOCHE AERO                                      
26022021     3  14.7   50  1473.0  180    6     BARILOCHE AERO                                      
26022021     4  12.5   57  1470.0  160    6     BARILOCHE AERO                                      
26022021     5  11.3   62  1472.0  180    6     BARILOCHE AERO                                      
