FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
27012021     0  26.6   69  1003.7   50    9     AEROPARQUE AERO                                     
27012021     1  26.5   70  1004.0    0    0     AEROPARQUE AERO                                     
27012021     2  26.0   75  1004.0    0    0     AEROPARQUE AERO                                     
27012021     3  26.0   66  1004.0  230    7     AEROPARQUE AERO                                     
27012021     4  24.9   68  1003.7  230   11     AEROPARQUE AERO                                     
27012021     5  24.8   66  1004.0  230    9     AEROPARQUE AERO                                     
27012021     6  27.7   79  1005.4  180   19     AEROPARQUE AERO                                     
27012021     7  24.5   63  1006.1  180   15     AEROPARQUE AERO                                     
27012021     8  25.2   64  1006.7  160   11     AEROPARQUE AERO                                     
27012021     9  25.5   63  1007.0  140   11     AEROPARQUE AERO                                     
27012021    10  28.3   47  1007.2  140    9     AEROPARQUE AERO                                     
27012021    11  29.5   37  1007.1  140    9     AEROPARQUE AERO                                     
27012021    12  30.3   32  1006.9   90   26     AEROPARQUE AERO                                     
27012021    13  30.5   38  1006.3   90   26     AEROPARQUE AERO                                     
27012021    14  29.6   47  1006.1   90   26     AEROPARQUE AERO                                     
27012021    15  27.1   62  1005.8   90   28     AEROPARQUE AERO                                     
27012021    16  27.6   55  1005.1   90   30     AEROPARQUE AERO                                     
27012021    17  27.1   62  1005.8   90   28     AEROPARQUE AERO                                     
27012021    18  26.8   52  1004.8   90   30     AEROPARQUE AERO                                     
27012021    19  26.5   53  1005.2   90   28     AEROPARQUE AERO                                     
27012021    20  25.6   60  1005.7   90   22     AEROPARQUE AERO                                     
27012021    21  25.3   58  1005.8   90   26     AEROPARQUE AERO                                     
27012021    22  25.0   57  1006.1   90   22     AEROPARQUE AERO                                     
27012021    23  24.8   56  1006.6   90   24     AEROPARQUE AERO                                     
27012021     0  21.8   93  1005.3  230    6     AZUL AERO                                           
27012021     1  21.0   79  1005.8  180    7     AZUL AERO                                           
27012021     2  19.0   72  1006.2  140    9     AZUL AERO                                           
27012021     3  17.2   86  1006.1  180    6     AZUL AERO                                           
27012021     4  16.5   89  1005.7  180   11     AZUL AERO                                           
27012021     5  16.4   82  1005.4  180    9     AZUL AERO                                           
27012021     6  15.0   85  1005.8  180    6     AZUL AERO                                           
27012021     7  14.6   85  1007.1  180    7     AZUL AERO                                           
27012021     8  17.6   80  1008.0  180   13     AZUL AERO                                           
27012021     9  18.8   72  1008.7  140    9     AZUL AERO                                           
27012021    10  21.4   61  1008.4  140   11     AZUL AERO                                           
27012021    11  22.6   53  1008.1  140   13     AZUL AERO                                           
27012021    12  24.2   48  1007.7  140   11     AZUL AERO                                           
27012021    13  25.8   42  1007.1   90    7     AZUL AERO                                           
27012021    14  27.4   36  1006.2   50    6     AZUL AERO                                           
27012021    15  29.0   31  1005.2  180    4     AZUL AERO                                           
27012021    16  30.0   29  1004.5  320    6     AZUL AERO                                           
27012021    17  30.2   31  1003.7  320    4     AZUL AERO                                           
27012021    18  29.6   28  1003.2  270   13     AZUL AERO                                           
27012021    19  28.2   33  1003.1  270    7     AZUL AERO                                           
27012021    20  26.4   41  1003.5  270    6     AZUL AERO                                           
27012021    21  24.6   47  1004.0  270    6     AZUL AERO                                           
27012021    22  21.1   64  1004.8  360    4     AZUL AERO                                           
27012021    23  20.2   71  1005.5   90    7     AZUL AERO                                           
27012021     0  16.4   84  1009.3  110    9     BAHIA BLANCA AERO                                   
27012021     1  15.1   84  1009.4    0    0     BAHIA BLANCA AERO                                   
27012021     2  14.5       1009.1    0    0     BAHIA BLANCA AERO                                   
27012021     3  14.0   87  1009.5    0    0     BAHIA BLANCA AERO                                   
27012021     4  14.1   87  1009.6   90    2     BAHIA BLANCA AERO                                   
27012021     5  13.0   87  1009.7   50    2     BAHIA BLANCA AERO                                   
27012021     6  13.3   90  1009.7   50    4     BAHIA BLANCA AERO                                   
27012021     7  13.2   94  1009.9   70    2     BAHIA BLANCA AERO                                   
27012021     8  17.2   90  1010.4   90    9     BAHIA BLANCA AERO                                   
27012021     9  20.4   70  1010.3   90   15     BAHIA BLANCA AERO                                   
27012021    10  22.4   56  1010.3  110   13     BAHIA BLANCA AERO                                   
27012021    11  24.2   45  1009.7   90   17     BAHIA BLANCA AERO                                   
27012021    12  25.9   35  1008.9   70   17     BAHIA BLANCA AERO                                   
27012021    13  27.2   31  1007.8  110    9     BAHIA BLANCA AERO                                   
27012021    14  28.0   25  1006.5  990    6     BAHIA BLANCA AERO                                   
27012021    15  29.6   25  1005.1  270    9     BAHIA BLANCA AERO                                   
27012021    16  29.4   30  1004.4  180   28     BAHIA BLANCA AERO                                   
27012021    17  26.8   38  1004.1  160   26     BAHIA BLANCA AERO                                   
27012021    18  26.6   39  1004.0  140   22     BAHIA BLANCA AERO                                   
27012021    19  24.6   45  1004.5  140   20     BAHIA BLANCA AERO                                   
27012021    20  21.8   54  1005.5  160   30     BAHIA BLANCA AERO                                   
27012021    21  20.8   55  1006.6  140   22     BAHIA BLANCA AERO                                   
27012021    22  20.0   56  1007.4  140    9     BAHIA BLANCA AERO                                   
27012021    23  18.8   60  1007.7   20    7     BAHIA BLANCA AERO                                   
27012021     0   9.5   56  1489.0  270   13     BARILOCHE AERO                                      
27012021     1   8.4   66  1488.0  290   13     BARILOCHE AERO                                      
27012021     2   9.2   64  1486.0  320   20     BARILOCHE AERO                                      
27012021     3   8.8   68  1483.0  320   22     BARILOCHE AERO                                      
27012021     4   8.5   71  1474.0  290   22     BARILOCHE AERO                                      
27012021     5   8.2   72  1473.0  290   17     BARILOCHE AERO                                      
27012021     6   9.1   67  1471.0  290   26     BARILOCHE AERO                                      
27012021     7   7.4   70  1466.0  320   15     BARILOCHE AERO                                      
27012021     8   8.4   60  1464.0  290   11     BARILOCHE AERO                                      
27012021     9  10.4   54  1460.0  290   19     BARILOCHE AERO                                      
27012021    10  10.9   53  1456.0  290   28     BARILOCHE AERO                                      
27012021    11  11.7   52  1448.0  290   30     BARILOCHE AERO                                      
27012021    12  12.8   52  1449.0  290   37     BARILOCHE AERO                                      
27012021    13  14.3   50  1447.0  290   46     BARILOCHE AERO                                      
27012021    14  14.0   43  1441.0  290   44     BARILOCHE AERO                                      
27012021    15  14.5   47  1439.0  290   52     BARILOCHE AERO                                      
27012021    16  14.3   50  1442.0  290   44     BARILOCHE AERO                                      
27012021    17  12.9   62  1437.0  290   43     BARILOCHE AERO                                      
27012021    18  13.3   56  1438.0  290   35     BARILOCHE AERO                                      
27012021    19  12.1   65  1436.0  290   50     BARILOCHE AERO                                      
27012021    20  11.9   65  1444.0  290   43     BARILOCHE AERO                                      
27012021    21  11.7   60  1451.0  290   33     BARILOCHE AERO                                      
27012021    22  11.6   59  1453.0  290   28     BARILOCHE AERO                                      
27012021    23  11.4   56  1458.0  290   26     BARILOCHE AERO                                      
27012021     0  -2.3   75   984.0  110   20     BASE BELGRANO II                                    
27012021     3  -6.4   69   983.7  140   20     BASE BELGRANO II                                    
27012021     6  -3.8   87   983.2   90   20     BASE BELGRANO II                                    
27012021     9   -.3   86   983.3  990    4     BASE BELGRANO II                                    
27012021    12   1.0   78   982.5    0    0     BASE BELGRANO II                                    
27012021    15   1.1   83   982.6  110    4     BASE BELGRANO II                                    
27012021    18  -2.0   57   982.5  140   19     BASE BELGRANO II                                    
27012021    21  -4.4   55   982.7  140   30     BASE BELGRANO II                                    
27012021     0    .3   87   988.9   90   39     BASE CARLINI (EX JUBANY)                            
27012021     3    .1   83   988.4   90   33     BASE CARLINI (EX JUBANY)                            
27012021     6    .1   90   988.3   90   28     BASE CARLINI (EX JUBANY)                            
27012021     9    .7   91   988.2   90   26     BASE CARLINI (EX JUBANY)                            
27012021    12   1.4   91   988.0   90   24     BASE CARLINI (EX JUBANY)                            
27012021    15   1.5   93   987.4  110   20     BASE CARLINI (EX JUBANY)                            
27012021    18   1.1   99   987.4  110   15     BASE CARLINI (EX JUBANY)                            
27012021    21   1.1   99   987.4  110    7     BASE CARLINI (EX JUBANY)                            
27012021     0  -1.3   96   992.0   70   15     BASE ESPERANZA                                      
27012021     3  -1.3   95   991.4   70   17     BASE ESPERANZA                                      
27012021     6   -.4   94   990.9   50   11     BASE ESPERANZA                                      
27012021     8    .3   92   990.6   50   17     BASE ESPERANZA                                      
27012021     9    .8   95   990.6   50   20     BASE ESPERANZA                                      
27012021    12   1.8   77   990.4   70    6     BASE ESPERANZA                                      
27012021    15    .9   86   989.7   20    9     BASE ESPERANZA                                      
27012021    18    .7   90   989.1  360   11     BASE ESPERANZA                                      
27012021    21    .8   88   988.7  250    4     BASE ESPERANZA                                      
27012021     0  -2.6   93   992.6   50   15     BASE MARAMBIO                                       
27012021     1  -2.8   93   992.4   50   20     BASE MARAMBIO                                       
27012021     2  -2.8   93   992.1   20   19     BASE MARAMBIO                                       
27012021     3  -2.8   80   991.8  360   22     BASE MARAMBIO                                       
27012021     4  -3.0   80   991.4  360   26     BASE MARAMBIO                                       
27012021     5  -2.8   84   991.4  360   26     BASE MARAMBIO                                       
27012021     6  -2.8   84   991.3  360   26     BASE MARAMBIO                                       
27012021     7  -1.8   86   991.1  360   33     BASE MARAMBIO                                       
27012021     8  -1.6   90   991.0  360   24     BASE MARAMBIO                                       
27012021     9  -1.0   85   990.9  360   24     BASE MARAMBIO                                       
27012021    10   -.8   85   990.8  360   26     BASE MARAMBIO                                       
27012021    11   -.4   86   990.7  360   26     BASE MARAMBIO                                       
27012021    12   -.4   88   990.7  360   24     BASE MARAMBIO                                       
