FECHA     HORA  TEMP   HUM   PNM    DD    FF     NOMBRE                                             
         [HOA]  [ºC]   [%]  [hPa]  [gr] [km/hr]                                                     
18022021     0  23.0   76  1008.6  230    4     AEROPARQUE AERO                                     
18022021     1  22.8   74  1008.7  200    4     AEROPARQUE AERO                                     
18022021     2  22.6   74  1008.8  200    4     AEROPARQUE AERO                                     
18022021     3  20.4   86  1008.9  200    4     AEROPARQUE AERO                                     
18022021     4  20.0   86  1008.7  200    4     AEROPARQUE AERO                                     
18022021     5  20.0   82  1008.6  200    6     AEROPARQUE AERO                                     
18022021     6  19.6   84  1009.2  990    4     AEROPARQUE AERO                                     
18022021     7  20.0   77  1009.8  990    4     AEROPARQUE AERO                                     
18022021     8  22.2   65  1009.9  990    4     AEROPARQUE AERO                                     
18022021     9  24.1   49  1010.2  990    4     AEROPARQUE AERO                                     
18022021    10  25.2   49  1010.1  990    6     AEROPARQUE AERO                                     
18022021    11  25.1   56  1010.1   20   11     AEROPARQUE AERO                                     
18022021    12  25.6   57  1009.8   20   11     AEROPARQUE AERO                                     
18022021    13  26.0   66  1009.2   20   13     AEROPARQUE AERO                                     
18022021    14  27.2   64  1008.5   20   11     AEROPARQUE AERO                                     
18022021    15  27.5   66  1007.9   50   13     AEROPARQUE AERO                                     
18022021    16  27.7   68  1007.4   50   13     AEROPARQUE AERO                                     
18022021    17  27.8   71  1007.0   50   13     AEROPARQUE AERO                                     
18022021    18  27.7   74  1006.9   50   11     AEROPARQUE AERO                                     
18022021    19  27.5   75  1006.9   20    9     AEROPARQUE AERO                                     
18022021    20  26.9   78  1007.1   20    4     AEROPARQUE AERO                                     
18022021    21  26.6   78  1007.6  320    7     AEROPARQUE AERO                                     
18022021    22  26.1   84  1008.1  320    6     AEROPARQUE AERO                                     
18022021    23  25.2   81  1008.3  320    7     AEROPARQUE AERO                                     
18022021     0  15.1   83  1009.0  320    2     AZUL AERO                                           
18022021     1  13.5   88  1009.1  110    2     AZUL AERO                                           
18022021     2  13.3   88  1009.0  180    2     AZUL AERO                                           
18022021     3  12.0   92  1009.0  180    2     AZUL AERO                                           
18022021     4  11.4   95  1008.7  250    2     AZUL AERO                                           
18022021     5  10.7   94  1008.6  200    2     AZUL AERO                                           
